native_path	kind	status	ported_candidates	evidence_or_next_action
GCSViews/ConfigurationView/ConfigFirmware.cs	csharp	replace	GCSViews/Setup/InstallFirmwareView.axaml;ViewModels/Setup/InstallFirmwareViewModel.cs;GCSViews/ConfigurationView/ConfigFirmwareLegacyView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigFirmwareLegacyViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigFirmware.de-DE.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmware.es-ES.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmware.fr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmware.id-ID.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmware.it-IT.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmware.ja-JP.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmware.ko-KR.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmware.pl.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmware.pt.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmware.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmware.ru-KZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmware.ru-RU.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmware.tr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmware.uk.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmware.zh-Hans.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmware.zh-Hant.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmware.zh-TW.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmwareDisabled.Designer.cs	csharp	remove	Porting/Reference/PORT_STATUS.md	The Avalonia setup navigation hides unavailable firmware actions instead of opening a WinForms disabled-placeholder page.
GCSViews/ConfigurationView/ConfigFirmwareDisabled.ar.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmwareDisabled.az-Latn-AZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmwareDisabled.cs	csharp	remove	Porting/Reference/PORT_STATUS.md	The Avalonia setup navigation hides unavailable firmware actions instead of opening a WinForms disabled-placeholder page.
GCSViews/ConfigurationView/ConfigFirmwareDisabled.de-DE.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmwareDisabled.fr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmwareDisabled.id-ID.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmwareDisabled.ja-JP.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmwareDisabled.ko-KR.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmwareDisabled.pt.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmwareDisabled.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmwareDisabled.ru-KZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmwareDisabled.tr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmwareDisabled.uk.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmwareDisabled.zh-Hans.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFirmwareManifest.Designer.cs	csharp	replace	GCSViews/Setup/InstallFirmwareView.axaml;ViewModels/Setup/InstallFirmwareViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigFirmwareManifest.cs	csharp	replace	GCSViews/Setup/InstallFirmwareView.axaml;ViewModels/Setup/InstallFirmwareViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigFirmwareManifest.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.Designer.cs	csharp	replace	GCSViews/ConfigurationView/ConfigFlightModesView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigFlightModesViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigFlightModes.ar.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.az-Latn-AZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.cs	csharp	replace	GCSViews/ConfigurationView/ConfigFlightModesView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigFlightModesViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigFlightModes.de-DE.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.es-ES.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.fr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.id-ID.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.it-IT.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.ja-JP.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.ko-KR.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.pl.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.pt.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.ru-KZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.tr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.uk.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.zh-Hans.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.zh-Hant.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFlightModes.zh-TW.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.Designer.cs	csharp	replace	GCSViews/ConfigurationView/ConfigFrameClassTypeView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigFrameClassTypeViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigFrameClassType.ar.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.az-Latn-AZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.cs	csharp	replace	GCSViews/ConfigurationView/ConfigFrameClassTypeView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigFrameClassTypeViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigFrameClassType.de-DE.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.es-ES.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.fr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.id-ID.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.it-IT.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.ja-JP.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.ko-KR.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.pl.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.pt.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.ru-KZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.tr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.uk.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.zh-Hans.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.zh-Hant.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameClassType.zh-TW.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameType.Designer.cs	csharp	replace	GCSViews/ConfigurationView/ConfigFrameTypeView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigFrameTypeViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigFrameType.ar.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameType.az-Latn-AZ.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameType.cs	csharp	replace	GCSViews/ConfigurationView/ConfigFrameTypeView.axaml;ViewModels/GCSViews/ConfigurationView/ConfigFrameTypeViewModel.cs	Mapped to the listed native Avalonia artifacts; feature-level parity and deliberate safety differences are recorded in Porting/Reference/PORT_STATUS.md.
GCSViews/ConfigurationView/ConfigFrameType.de-DE.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameType.es-ES.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
GCSViews/ConfigurationView/ConfigFrameType.fr.resx	resx	retain		Preserve neutral/culture resource until AXAML localization mapping is verified.
